INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
CELE_H12C20.2	T28A8.7	pms-2	mlh-1	-	CELE_T28A8.7	Two-hybrid	Li S (2004)	14704431	6239	6239
H20J04.5	CELE_C38D4.6	pfd-2	pal-1	CELE_H20J04.5|tag-355	-	Two-hybrid	Li S (2004)	14704431	6239	6239
H20J04.5	K12C11.2	pfd-2	smo-1	CELE_H20J04.5|tag-355	CELE_K12C11.2|SMT3	Two-hybrid	Li S (2004)	14704431	6239	6239
H20J04.5	R151.9	pfd-2	pfd-5	CELE_H20J04.5|tag-355	CELE_R151.9|3H288	Two-hybrid	Li S (2004)	14704431	6239	6239
H20J04.5	CELE_W09H1.6	pfd-2	lec-1	CELE_H20J04.5|tag-355	-	Two-hybrid	Li S (2004)	14704431	6239	6239
H26D21.1	CELE_C07A12.4	hus-1	pdi-2	CELE_H26D21.1|dam-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
H26D21.1	CELE_F56D12.5	hus-1	vig-1	CELE_H26D21.1|dam-1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
H26D21.1	K12H4.1	hus-1	pros-1	CELE_H26D21.1|dam-1	ceh-26|CELE_K12H4.1	Two-hybrid	Li S (2004)	14704431	6239	6239
H26D21.1	R06C1.1	hus-1	hda-3	CELE_H26D21.1|dam-1	CELE_R06C1.1	Two-hybrid	Li S (2004)	14704431	6239	6239
H26D21.1	Y41C4A.14	hus-1	mrt-2	CELE_H26D21.1|dam-1	CELE_Y41C4A.14|hpr-1	Two-hybrid	Li S (2004)	14704431	6239	6239
H26D21.2	Y47G6A.11	msh-2	msh-6	CELE_H26D21.2	CELE_Y47G6A.11	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_H38K22.2	CELE_R02F2.5	dcn-1	R02F2.5	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_H42K12.1	CELE_C10F3.5	pdk-1	pcm-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_H42K12.1	CELE_Y65B4BR.4	pdk-1	wwp-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K01D12.4	CELE_C27H5.2	twk-14	C27H5.2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K01D12.4	C52E4.1	twk-14	cpr-1	-	CELE_C52E4.1|CPROT/1|gcp-1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K01D12.4	CELE_T21B6.3	twk-14	T21B6.3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_B0035.6	rnf-113	B0035.6	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_C03G6.3	rnf-113	srj-14	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_C08G9.2	rnf-113	C08G9.2	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_C24H11.8	rnf-113	twk-39	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_C32D5.12	rnf-113	C32D5.12	CELE_K01G5.1|3K846|tag-331	phi-45	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_C35E7.5	rnf-113	C35E7.5	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_C42D8.8	rnf-113	apl-1	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_F07A5.1	rnf-113	inx-14	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	F11E6.5	rnf-113	elo-2	CELE_K01G5.1|3K846|tag-331	CELE_F11E6.5	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	F21A3.6	rnf-113	glb-14	CELE_K01G5.1|3K846|tag-331	CELE_F21A3.6	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	F40F4.3	rnf-113	lbp-1	CELE_K01G5.1|3K846|tag-331	CELE_F40F4.3	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_F42E11.2	rnf-113	ttyh-1	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	F46B6.7	rnf-113	ztf-7	CELE_K01G5.1|3K846|tag-331	CELE_F46B6.7	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_F49E2.4	rnf-113	glb-17	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_F52C9.8	rnf-113	pqe-1	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	F53F4.12	rnf-113	F53F4.12	CELE_K01G5.1|3K846|tag-331	CELE_F53F4.12	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	K09A11.3	rnf-113	cyp-14A2	CELE_K01G5.1|3K846|tag-331	CELE_K09A11.3|tag-190	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_K09C6.2	rnf-113	K09C6.2	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	K12D12.1	rnf-113	top-2	CELE_K01G5.1|3K846|tag-331	CELE_K12D12.1	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_M03B6.3	rnf-113	M03B6.3	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_R11F4.1	rnf-113	R11F4.1	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	R13D7.7	rnf-113	gst-41	CELE_K01G5.1|3K846|tag-331	CELE_R13D7.7	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_R13H8.1	rnf-113	daf-16	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_T04F8.8	rnf-113	T04F8.8	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	T08E11.2	rnf-113	math-39	CELE_K01G5.1|3K846|tag-331	CELE_T08E11.2	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_T27C4.4	rnf-113	lin-40	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_Y38F1A.8	rnf-113	Y38F1A.8	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_Y41E3.9	rnf-113	fcd-2	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	CELE_Y46H3A.1	rnf-113	srt-42	CELE_K01G5.1|3K846|tag-331	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	Y47D7A.5	rnf-113	grl-5	CELE_K01G5.1|3K846|tag-331	CELE_Y47D7A.5	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	ZK1127.7	rnf-113	cin-4	CELE_K01G5.1|3K846|tag-331	CELE_ZK1127.7	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.1	ZK354.4	rnf-113	msp-113	CELE_K01G5.1|3K846|tag-331	CELE_ZK354.4	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K01G5.2	CELE_C07G2.3	hpl-2	cct-5	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K01G5.2	C10H11.10	hpl-2	kca-1	-	CELE_C10H11.10	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K01G5.2	CELE_Y55F3AM.13	hpl-2	Y55F3AM.13	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	B0019.2	ran-1	B0019.2	CELE_K01G5.4	CELE_B0019.2	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	B0222.6	ran-1	col-144	CELE_K01G5.4	CELE_B0222.6	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	B0280.5	ran-1	cpg-2	CELE_K01G5.4	CELE_B0280.5	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	B0393.1	ran-1	rps-0	CELE_K01G5.4	CELE_B0393.1	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	C04F6.1	ran-1	vit-5	CELE_K01G5.4	CELE_C04F6.1	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	CELE_C16A11.5	ran-1	C16A11.5	CELE_K01G5.4	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	CELE_C36B1.12	ran-1	imp-1	CELE_K01G5.4	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	C39F7.4	ran-1	rab-1	CELE_K01G5.4	CELE_C39F7.4	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	C49H3.11	ran-1	rps-2	CELE_K01G5.4	CELE_C49H3.11	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	CELE_C56E6.3	ran-1	toe-2	CELE_K01G5.4	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	CELE_D2005.4	ran-1	D2005.4	CELE_K01G5.4	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	CELE_D2045.2	ran-1	D2045.2	CELE_K01G5.4	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	F10C5.2	ran-1	F10C5.2	CELE_K01G5.4	CELE_F10C5.2	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	CELE_F26E4.8	ran-1	tba-1	CELE_K01G5.4	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	F40F11.1	ran-1	rps-11	CELE_K01G5.4	CELE_F40F11.1	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	F53G2.6	ran-1	tsr-1	CELE_K01G5.4	CELE_F53G2.6	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	F56G4.5	ran-1	png-1	CELE_K01G5.4	CELE_F56G4.5|bam-1	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	CELE_F59A2.1	ran-1	npp-9	CELE_K01G5.4	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	T04C12.6	ran-1	act-1	CELE_K01G5.4	CELE_T04C12.6	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	CELE_T24F1.2	ran-1	samp-1	CELE_K01G5.4	T24F1.2	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	CELE_W02G9.3	ran-1	W02G9.3	CELE_K01G5.4	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	CELE_Y24F12A.2	ran-1	ragc-1	CELE_K01G5.4	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	Y38A10A.5	ran-1	crt-1	CELE_K01G5.4	CELE_Y38A10A.5	Two-hybrid	Li S (2004)	14704431	6239	6239
K01G5.4	CELE_Y71F9AL.13	ran-1	rpl-1	CELE_K01G5.4	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K02F3.1	CELE_W06A7.3	tag-51	ret-1	CELE_K02F3.1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K04C2.4	K12C11.2	brd-1	smo-1	CELE_K04C2.4	CELE_K12C11.2|SMT3	Two-hybrid	Li S (2004)	14704431	6239	6239
K04C2.4	Y54E2A.3	brd-1	tac-1	CELE_K04C2.4	CELE_Y54E2A.3|2P40	Two-hybrid	Li S (2004)	14704431	6239	6239
K04G7.10	CELE_C33H5.12	rnp-7	rsp-6	CELE_K04G7.10	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K04G7.10	CELE_K09B11.9	rnp-7	uso-1	CELE_K04G7.10	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K04G7.10	CELE_W02G9.3	rnp-7	W02G9.3	CELE_K04G7.10	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K04G7.1	CELE_K04G7.1	K04G7.1	K04G7.1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K05B2.4	T11B7.1	K05B2.4	T11B7.1	-	CELE_T11B7.1	Two-hybrid	Li S (2004)	14704431	6239	6239
K05C4.1	D1054.2	pbs-5	pas-2	CELE_K05C4.1	CELE_D1054.2|tag-166	Two-hybrid	Li S (2004)	14704431	6239	6239
K05C4.1	CELE_T08G5.5	pbs-5	vps-39	CELE_K05C4.1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K05C4.1	CELE_W04D2.1	pbs-5	atn-1	CELE_K05C4.1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K06A1.5	CELE_F28H7.8	atg-16.2	F28H7.8	CELE_K06A1.5	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K06B4.11	CELE_C46F11.2	nhr-53	gsr-1	CELE_K06B4.11	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K06B4.11	Y39B6A.1	nhr-53	Y39B6A.1	CELE_K06B4.11	CELE_Y39B6A.1	Two-hybrid	Li S (2004)	14704431	6239	6239
K06B4.11	CELE_Y82E9BR.3	nhr-53	Y82E9BR.3	CELE_K06B4.11	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K06B4.11	ZK1193.1	nhr-53	col-19	CELE_K06B4.11	CELE_ZK1193.1|col19	Two-hybrid	Li S (2004)	14704431	6239	6239
K06B4.1	C47E8.5	nhr-51	daf-21	CELE_K06B4.1	CELE_C47E8.5|tax-3	Two-hybrid	Li S (2004)	14704431	6239	6239
K06B4.1	D1037.3	nhr-51	ftn-2	CELE_K06B4.1	CELE_D1037.3	Two-hybrid	Li S (2004)	14704431	6239	6239
K06H7.4	F30F8.3	grp-1	gras-1	CELE_K06H7.4	CELE_F30F8.3	Two-hybrid	Li S (2004)	14704431	6239	6239
K06H7.6	C14B9.7	apc-2	rpl-21	CELE_K06H7.6	CELE_C14B9.7	Two-hybrid	Li S (2004)	14704431	6239	6239
K06H7.6	CELE_C30C11.4	apc-2	hsp-110	CELE_K06H7.6	C30C11.4	Two-hybrid	Li S (2004)	14704431	6239	6239
K06H7.6	CELE_C38D4.6	apc-2	pal-1	CELE_K06H7.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K06H7.6	CELE_C39D10.7	apc-2	C39D10.7	CELE_K06H7.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K06H7.6	CELE_F08B6.4	apc-2	unc-87	CELE_K06H7.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K06H7.6	CELE_F13B10.2	apc-2	rpl-3	CELE_K06H7.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K06H7.6	K10B3.7	apc-2	gpd-3	CELE_K06H7.6	CELE_K10B3.7	Two-hybrid	Li S (2004)	14704431	6239	6239
K07A1.12	M03C11.4	lin-53	hat-1	CELE_K07A1.12|rba-2	CELE_M03C11.4|tag-235	Two-hybrid	Li S (2004)	14704431	6239	6239
K07A1.12	CELE_T27C4.4	lin-53	lin-40	CELE_K07A1.12|rba-2	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K07A1.12	ZK418.4	lin-53	lin-37	CELE_K07A1.12|rba-2	CELE_ZK418.4	Two-hybrid	Li S (2004)	14704431	6239	6239
K07A9.2	CELE_C38D4.6	cmk-1	pal-1	CELE_K07A9.2|Ce-CaM-KI	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K07C11.2	CELE_B0545.4	air-1	B0545.4	CELE_K07C11.2|let-412	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K07C11.2	CELE_C05E11.3	air-1	C05E11.3	CELE_K07C11.2|let-412	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K07C11.2	CELE_C38D4.6	air-1	pal-1	CELE_K07C11.2|let-412	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K07C11.2	CELE_C47G2.5	air-1	saps-1	CELE_K07C11.2|let-412	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K07C11.2	F10A3.2	air-1	fbxa-88	CELE_K07C11.2|let-412	CELE_F10A3.2	Two-hybrid	Li S (2004)	14704431	6239	6239
K07C11.2	F37A4.9	air-1	bath-41	CELE_K07C11.2|let-412	CELE_F37A4.9	Two-hybrid	Li S (2004)	14704431	6239	6239
K07C11.2	CELE_R05F9.1	air-1	btbd-10	CELE_K07C11.2|let-412	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K07C11.2	T01C3.7	air-1	fib-1	CELE_K07C11.2|let-412	CELE_T01C3.7	Two-hybrid	Li S (2004)	14704431	6239	6239
K07C11.2	CELE_W02G9.3	air-1	W02G9.3	CELE_K07C11.2|let-412	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K07C11.2	CELE_Y39G10AR.12	air-1	tpxl-1	CELE_K07C11.2|let-412	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K07C11.4	CELE_C38D4.6	K07C11.4	pal-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K07C11.4	CELE_F17C11.9	K07C11.4	eef-1G	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K07D4.3	C09D4.5	rpn-11	rpl-19	CELE_K07D4.3	CELE_C09D4.5	Two-hybrid	Li S (2004)	14704431	6239	6239
K07D4.3	F55A11.3	rpn-11	sel-11	CELE_K07D4.3	CELE_F55A11.3|hrd-1	Two-hybrid	Li S (2004)	14704431	6239	6239
K07D4.3	K07D4.3	rpn-11	rpn-11	CELE_K07D4.3	CELE_K07D4.3	Two-hybrid	Li S (2004)	14704431	6239	6239
K07D4.3	R12E2.3	rpn-11	rpn-8	CELE_K07D4.3	CELE_R12E2.3	Two-hybrid	Li S (2004)	14704431	6239	6239
K07D4.3	CELE_W04D2.1	rpn-11	atn-1	CELE_K07D4.3	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K07D4.3	Y51A2D.17	rpn-11	nhr-70	CELE_K07D4.3	CELE_Y51A2D.17	Two-hybrid	Li S (2004)	14704431	6239	6239
K07D4.3	ZC434.2	rpn-11	rps-7	CELE_K07D4.3	CELE_ZC434.2	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08A8.1	CELE_BE0003N10.3	mek-1	BE0003N10.3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08A8.1	CELE_C33G3.6	mek-1	C33G3.6	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08A8.1	F11G11.11	mek-1	col-20	-	CELE_F11G11.11	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08A8.1	CELE_W02G9.3	mek-1	W02G9.3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08B12.5	K01G5.4	mrck-1	ran-1	CELE_K08B12.5|tag-59	CELE_K01G5.4	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08B4.1	B0547.1	lag-1	csn-5	-	CELE_B0547.1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08B4.1	CELE_C05C10.5	lag-1	C05C10.5	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08B4.1	CELE_C06A6.2	lag-1	C06A6.2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08B4.1	F02A9.6	lag-1	glp-1	-	CELE_F02A9.6|emb-33	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08B4.1	F25D1.5	lag-1	F25D1.5	-	CELE_F25D1.5	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08B4.1	F26B1.3	lag-1	ima-2	-	CELE_F26B1.3|1G893	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08B4.1	F32E10.4	lag-1	ima-3	-	CELE_F32E10.4	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08B4.1	F38A3.1	lag-1	col-81	-	CELE_F38A3.1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08B4.1	K11D2.2	lag-1	asah-1	-	CELE_K11D2.2|dod-7	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08B4.1	CELE_M117.2	lag-1	par-5	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08B4.1	CELE_T05A10.1	lag-1	sma-9	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08B4.1	CELE_T22A3.3	lag-1	lst-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08B4.1	CELE_Y11D7A.12	lag-1	flh-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08B4.1	Y39B6A.20	lag-1	asp-1	-	CELE_Y39B6A.20	Two-hybrid	Li S (2004)	14704431	6239	6239
K08D10.7	CELE_C39D10.7	scrm-8	C39D10.7	CELE_K08D10.7	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08D10.7	CELE_F37C4.5	scrm-8	F37C4.5	CELE_K08D10.7	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08D10.7	CELE_F41E6.11	scrm-8	F41E6.11	CELE_K08D10.7	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08D10.7	F55A11.3	scrm-8	sel-11	CELE_K08D10.7	CELE_F55A11.3|hrd-1	Two-hybrid	Li S (2004)	14704431	6239	6239
K08D10.7	CELE_R02F2.5	scrm-8	R02F2.5	CELE_K08D10.7	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08D10.7	CELE_Y79H2A.1	scrm-8	brp-1	CELE_K08D10.7	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08D10.7	CELE_ZK1055.7	scrm-8	ZK1055.7	CELE_K08D10.7	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08D10.8	CELE_F22H10.3	scrm-5	F22H10.3	CELE_K08D10.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08D10.8	CELE_F37C4.5	scrm-5	F37C4.5	CELE_K08D10.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08D10.8	CELE_F59E12.4	scrm-5	npl-4.1	CELE_K08D10.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08D10.8	CELE_R02F2.5	scrm-5	R02F2.5	CELE_K08D10.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08E3.5	CELE_K08E3.5	K08E3.5	K08E3.5	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08E3.6	CELE_B0024.14	cyk-4	crm-1	CELE_K08E3.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08E3.6	CELE_F02H6.3	cyk-4	CELE_F02H6.3	CELE_K08E3.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08E3.6	CELE_F48E3.8	cyk-4	F48E3.8	CELE_K08E3.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08E3.7	B0250.1	pdr-1	rpl-2	-	CELE_B0250.1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08E3.7	C36E8.5	pdr-1	tbb-2	-	CELE_C36E8.5|TUBB8|rot-2	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08E3.7	CELE_F42C5.8	pdr-1	rps-8	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08E3.7	Y39B6A.1	pdr-1	Y39B6A.1	-	CELE_Y39B6A.1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08E3.7	CELE_Y39E4A.2	pdr-1	ttm-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K08E3.7	CELE_Y53H1A.2	pdr-1	CELE_Y53H1A.2	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08F11.3	C03C10.3	cif-1	rnr-2	CELE_K08F11.3	CELE_C03C10.3	Two-hybrid	Li S (2004)	14704431	6239	6239
K08F11.3	CELE_F52E4.1	cif-1	pccb-1	CELE_K08F11.3	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08F11.3	Y54E5A.4	cif-1	npp-4	CELE_K08F11.3	CELE_Y54E5A.4	Two-hybrid	Li S (2004)	14704431	6239	6239
K08F11.3	Y59A8A.3	cif-1	tcc-1	CELE_K08F11.3	CELE_Y59A8A.3	Two-hybrid	Li S (2004)	14704431	6239	6239
K08F4.4	CELE_C07G2.3	glt-3	cct-5	CELE_K08F4.4	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08F4.4	C55A6.7	glt-3	C55A6.7	CELE_K08F4.4	CELE_C55A6.7	Two-hybrid	Li S (2004)	14704431	6239	6239
K08F4.7	CELE_T18D3.7	gst-4	T18D3.7	CELE_K08F4.7|CeGST1	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08F8.2	CELE_M04G12.1	atf-2	tag-260	CELE_K08F8.2	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08F8.2	CELE_T01G9.6	atf-2	kin-10	CELE_K08F8.2	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08F8.2	CELE_Y49A3A.1	atf-2	cept-2	CELE_K08F8.2	Y49A3A.1	Two-hybrid	Li S (2004)	14704431	6239	6239
K08H2.6	C04F1.3	hpl-1	lim-7	CELE_K08H2.6	CELE_C04F1.3	Two-hybrid	Li S (2004)	14704431	6239	6239
K08H2.6	CELE_F37D6.2	hpl-1	F37D6.2	CELE_K08H2.6	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08H2.8	CELE_C05C8.8	nhr-32	C05C8.8	CELE_K08H2.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08H2.8	CELE_C36F7.5	nhr-32	C36F7.5	CELE_K08H2.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
K08H2.8	CELE_Y77E11A.2	nhr-32	Y77E11A.2	CELE_K08H2.8	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K09B11.1	CELE_C15B12.6	pik-1	C15B12.6	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K09B11.1	CELE_C38D4.6	pik-1	pal-1	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K09B11.1	Y75B8A.1	pik-1	php-3	-	CELE_Y75B8A.1|lep-3	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K09B11.9	CELE_B0261.4	uso-1	mrpl-47	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K09B11.9	B0454.1	uso-1	lin-8	-	CELE_B0454.1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K09B11.9	C05D2.5	uso-1	xnd-1	-	CELE_C05D2.5|gak-1	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K09B11.9	C06A8.5	uso-1	spdl-1	-	CELE_C06A8.5	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K09B11.9	CELE_C06C3.1	uso-1	mel-11	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K09B11.9	CELE_C06E7.4	uso-1	C06E7.4	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K09B11.9	CELE_C09G1.4	uso-1	C09G1.4	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
CELE_K09B11.9	CELE_C16B8.3	uso-1	C16B8.3	-	-	Two-hybrid	Li S (2004)	14704431	6239	6239
